,LavatoryID,Description,City,Street,PostalCode,Country,Longitude,Latitude,isOwnedByWall,isHandicappedAccessible,Price,canBePayedWithCoins,canBePayedInApp,canBePayedWithNFC,hasChangingTable,LabelID,hasUrinal,address,timings,opening_hour,closing_hour,opening_hours
89,Wall_120450,"Wall CT, Munsterdamm",Berlin,Munsterdamm   (0-24 Uhr),12169,Deutschland,"13,3491057199504","52,4585530612939",Yes,Yes,"0,50",Yes,Yes,Yes,No/Unknown,Berliner Toilette,No,Munsterdamm   ,0-24,0,24,0:00-24:00
90,Wall_120451,"Wall CT, Ostpreußendamm",Berlin,Ostpreußendamm 83 (0-24 Uhr),12207,Deutschland,"13,3048687553929","52,4175685677034",Yes,Yes,"0,50",Yes,Yes,Yes,No/Unknown,Berliner Toilette,No,Ostpreußendamm 83 ,0-24,0,24,0:00-24:00
91,Wall_120461,"Wall CT, Zingster Str.",Berlin,Zingster Str. 37 (0-24 Uhr),13059,Deutschland,"13,4969495503473","52,5698739180807",Yes,Yes,"0,50",Yes,Yes,Yes,Yes,Berliner Toilette,No,Zingster Str. 37 ,0-24,0,24,0:00-24:00
92,Wall_120462,"Wall CT, Am Heidefriedhof, Reißeckstr.",Berlin,"Am Heidefriedhof, Reißeckstr. 14 (0-24 Uhr)",12107,Deutschland,"13,3920992767046","52,4397523119659",Yes,Yes,"0,50",Yes,Yes,Yes,No/Unknown,Berliner Toilette,No,"Am Heidefriedhof, Reißeckstr. 14 ",0-24,0,24,0:00-24:00
93,Wall_120493,"Wall CT, Steglitzer Damm",Berlin,Steglitzer Damm vor 39/39a (0-24 Uhr),12169,Deutschland,"13,3428182601929","52,45068359375",Yes,Yes,"0,50",Yes,Yes,Yes,No/Unknown,Berliner Toilette,No,Steglitzer Damm vor 39/39a ,0-24,0,24,0:00-24:00
94,Wall_120494,"Wall CT, Schloßstr.",Berlin,Schloßstr. ggü. 33-35 (0-24 Uhr),12163,Deutschland,"13,3214325154","52,457269514",Yes,Yes,"0,50",Yes,Yes,Yes,No/Unknown,Berliner Toilette,No,Schloßstr. ggü. 33-35 ,0-24,0,24,0:00-24:00
95,Wall_120495,"Wall CT, S-Bhf. Wartenberg , Egon-Erwin-Kisch-Str.",Berlin,"S-Bhf. Wartenberg , Egon-Erwin-Kisch-Str. 28 (0-24 Uhr)",13059,Deutschland,"13,5046711288011","52,5733301033486",Yes,Yes,"0,50",Yes,Yes,Yes,Yes,Berliner Toilette,No,"S-Bhf. Wartenberg , Egon-Erwin-Kisch-Str. 28 ",0-24,0,24,0:00-24:00
96,Wall_120496,"Wall CT, Landsberger Allee",Berlin,Landsberger Allee   (0-24 Uhr),10369,Deutschland,"13,4706950203","52,5310082107",Yes,Yes,"0,50",Yes,Yes,Yes,No/Unknown,Berliner Toilette,Yes,Landsberger Allee   ,0-24,0,24,0:00-24:00
97,Wall_120497,"Wall CT, S-Bhf. Karlshorst, Stolzenfelsstr.",Berlin,"S-Bhf. Karlshorst, Stolzenfelsstr.   (0-24 Uhr)",10318,Deutschland,"13,5260174309","52,4813251482",Yes,Yes,"0,50",Yes,Yes,Yes,Yes,Berliner Toilette,No,"S-Bhf. Karlshorst, Stolzenfelsstr.   ",0-24,0,24,0:00-24:00
98,Wall_12051,Toilette Bernauer Str. (DLRG-Rettungsstelle/Badestelle/Fähre) (ex. Bernauer Str. an der Badestelle (Reiswerder)),Berlin,Zufahrt Insel Reiswerder  (0-24 Uhr),13629,Deutschland,"13,2565555555556","52,5681388888889",Yes,No,"0,00",No,No,No,No/Unknown,weitere ÖTs (z.B. Sanitärcontainer),No,Zufahrt Insel Reiswerder  ,0-24,0,24,0:00-24:00
99,Wall_120510,"Wall CT, Boulevard Kastanienallee",Berlin,Boulevard Kastanienallee   (0-24 Uhr),12619,Deutschland,"13,6033523134046","52,5319120500029",Yes,Yes,"0,50",Yes,Yes,Yes,No/Unknown,Berliner Toilette,No,Boulevard Kastanienallee   ,0-24,0,24,0:00-24:00
100,Wall_120511,"Wall CT, Attilaplatz, Attilastr.",Berlin,"Attilaplatz, Attilastr. ggü. 176 (0-24 Uhr)",12105,Deutschland,"13,3759973597359","52,4559113902088",Yes,Yes,"0,50",Yes,Yes,Yes,No/Unknown,Berliner Toilette,No,"Attilaplatz, Attilastr. ggü. 176 ",0-24,0,24,0:00-24:00
101,Wall_120512,"Wall CT, Hranitzkistr.",Berlin,Hranitzkistr.   (0-24 Uhr),12277,Deutschland,"13,3710977471902","52,4225198402077",Yes,Yes,"0,50",Yes,Yes,Yes,No/Unknown,Berliner Toilette,No,Hranitzkistr.   ,0-24,0,24,0:00-24:00
102,Wall_120737,"Wall CT, Leipziger Straße Spittelmarkt",Berlin,Leipziger Straße Spittelmarkt   (0-24 Uhr),10117,Deutschland,"13,4007839020002","52,5116668951405",Yes,Yes,"0,50",Yes,Yes,Yes,No/Unknown,Berliner Toilette,No,Leipziger Straße Spittelmarkt   ,0-24,0,24,0:00-24:00
103,Wall_120738,"Wall CT, Hermannplatz",Berlin,Hermannplatz 9 (0-24 Uhr),10967,Deutschland,"13,4252979899","52,4876315049",Yes,Yes,"0,50",Yes,Yes,Yes,No/Unknown,Berliner Toilette,No,Hermannplatz 9 ,0-24,0,24,0:00-24:00
104,Wall_120739,"Wall CT, Antonplatz, Berliner Allee",Berlin,"Antonplatz, Berliner Allee 34 (0-24 Uhr)",13088,Deutschland,"13,4512367147914","52,5481660046952",Yes,Yes,"0,50",Yes,Yes,Yes,No/Unknown,Berliner Toilette,No,"Antonplatz, Berliner Allee 34 ",0-24,0,24,0:00-24:00
105,Wall_120740,"Wall CT, S-Bhf. Frohnau, Welfenallee",Berlin,"S-Bhf. Frohnau, Welfenallee 1-5 (0-24 Uhr)",13465,Deutschland,"13,2890079265","52,6319858039",Yes,Yes,"0,50",Yes,Yes,Yes,No/Unknown,Berliner Toilette,No,"S-Bhf. Frohnau, Welfenallee 1-5 ",0-24,0,24,0:00-24:00
106,Wall_120741,"Wall CT, Rudower Chaussee",Berlin,Rudower Chaussee 1-3 (0-24 Uhr),12489,Deutschland,"13,53926","52,43443",Yes,Yes,"0,50",Yes,Yes,Yes,No/Unknown,Berliner Toilette,No,Rudower Chaussee 1-3 ,0-24,0,24,0:00-24:00
107,Wall_120742,"Wall CT, Neuendorfer Str.",Berlin,Neuendorfer Str. 2 (0-24 Uhr),13585,Deutschland,"13,2056353123","52,5414339921",Yes,Yes,"0,50",Yes,Yes,Yes,No/Unknown,Berliner Toilette,No,Neuendorfer Str. 2 ,0-24,0,24,0:00-24:00
108,Wall_120744,"Wall CT, Hohenzollernplatz, Hohenzollerndamm",Berlin,"Hohenzollernplatz, Hohenzollerndamm 199 (0-24 Uhr)",10717,Deutschland,"13,3250563841","52,494013819",Yes,Yes,"0,50",Yes,Yes,Yes,No/Unknown,Berliner Toilette,No,"Hohenzollernplatz, Hohenzollerndamm 199 ",0-24,0,24,0:00-24:00
109,Wall_120745,"Wall CT, S-Bhf. Biesdorf, Wuhlgartenweg",Berlin,"S-Bhf. Biesdorf, Wuhlgartenweg   (0-24 Uhr)",12683,Deutschland,"13,5549178147","52,5134202058",Yes,Yes,"0,50",Yes,Yes,Yes,No/Unknown,Berliner Toilette,No,"S-Bhf. Biesdorf, Wuhlgartenweg   ",0-24,0,24,0:00-24:00
110,Wall_120746,"Wall CT, Innsbrucker Platz",Berlin,Innsbrucker Platz   (0-24 Uhr),10825,Deutschland,"13,3434712846","52,4786755758",Yes,Yes,"0,50",Yes,Yes,Yes,No/Unknown,Berliner Toilette,No,Innsbrucker Platz   ,0-24,0,24,0:00-24:00
111,Wall_120747,"Wall CT, Wernsdorfer Str.",Berlin,Wernsdorfer Str. ggü. 1 (0-24 Uhr),12527,Deutschland,"13,6493298625","52,3758170027",Yes,Yes,"0,50",Yes,Yes,Yes,No/Unknown,Berliner Toilette,No,Wernsdorfer Str. ggü. 1 ,0-24,0,24,0:00-24:00
112,Wall_120748,"Wall CT, Winterfeldtplatz, Hohenstaufenstr.",Berlin,"Winterfeldtplatz, Hohenstaufenstr. 1 (0-24 Uhr)",10781,Deutschland,"13,3536221927","52,4948779984",Yes,Yes,"0,50",Yes,Yes,Yes,No/Unknown,Berliner Toilette,No,"Winterfeldtplatz, Hohenstaufenstr. 1 ",0-24,0,24,0:00-24:00
113,Wall_120749,"Wall CT, George-Grosz-Platz, Kurfürstendamm",Berlin,"George-Grosz-Platz, Kurfürstendamm 50 (0-24 Uhr)",10707,Deutschland,"13,31733472","52,5014806902",Yes,Yes,"0,50",Yes,Yes,Yes,No/Unknown,Berliner Toilette,No,"George-Grosz-Platz, Kurfürstendamm 50 ",0-24,0,24,0:00-24:00
114,Wall_120750,"Wall CT, Waldstr.",Berlin,Waldstr. ggü. 89 (0-24 Uhr),13156,Deutschland,"13,4002351085133","52,5806731668297",Yes,Yes,"0,50",Yes,Yes,Yes,No/Unknown,Berliner Toilette,No,Waldstr. ggü. 89 ,0-24,0,24,0:00-24:00
115,Wall_120751,"Wall CT, Fontanestr.",Berlin,Fontanestr.   (0-24 Uhr),14193,Deutschland,"13,263703","52,487504",Yes,Yes,"0,50",Yes,Yes,Yes,No/Unknown,Berliner Toilette,No,Fontanestr.   ,0-24,0,24,0:00-24:00
116,Wall_120752,"Wall CT, S+U-Bhf. Wuhletal, Altentreptower Str.",Berlin,"S+U-Bhf. Wuhletal, Altentreptower Str.   (0-24 Uhr)",12621,Deutschland,"13,5748868504834","52,5129007399651",Yes,Yes,"0,50",Yes,Yes,Yes,Yes,Berliner Toilette,No,"S+U-Bhf. Wuhletal, Altentreptower Str.   ",0-24,0,24,0:00-24:00
117,Wall_120753,"Wall CT, U-Bhf. Kienberg, Neue Grottkauer Str.",Berlin,"U-Bhf. Kienberg, Neue Grottkauer Str.   (0-24 Uhr)",12619,Deutschland,"13,591577839657","52,5294186207121",Yes,Yes,"0,50",Yes,Yes,Yes,Yes,Berliner Toilette,No,"U-Bhf. Kienberg, Neue Grottkauer Str.   ",0-24,0,24,0:00-24:00
118,Wall_120759,"Wall CT, Quedlinburger Str.",Berlin,Quedlinburger Str. hinter 1 (0-24 Uhr),12627,Deutschland,"13,6047018253","52,5393854731",Yes,Yes,"0,50",Yes,Yes,Yes,No/Unknown,Berliner Toilette,No,Quedlinburger Str. hinter 1 ,0-24,0,24,0:00-24:00
119,Wall_120760,"Wall CT, Hellersdorfer Str.",Berlin,Hellersdorfer Str. 227 (0-24 Uhr),12627,Deutschland,"13,6010719319","52,5358189594",Yes,Yes,"0,50",Yes,Yes,Yes,No/Unknown,Berliner Toilette,No,Hellersdorfer Str. 227 ,0-24,0,24,0:00-24:00
120,Wall_120761,"Wall CT, Roedernstr.",Berlin,Roedernstr.   (0-24 Uhr),12623,Deutschland,"13,6011724568","52,4825517916",Yes,Yes,"0,50",Yes,Yes,Yes,No/Unknown,Berliner Toilette,No,Roedernstr.   ,0-24,0,24,0:00-24:00
121,Wall_120762,"Wall CT, Elsterwerdaer Platz",Berlin,Elsterwerdaer Platz 1-3 (0-24 Uhr),12683,Deutschland,"13,5609083175659","52,5059394836426",Yes,Yes,"0,50",Yes,Yes,Yes,No/Unknown,Berliner Toilette,Yes,Elsterwerdaer Platz 1-3 ,0-24,0,24,0:00-24:00
122,Wall_120763,"Wall CT, Helene-Weigel-Platz",Berlin,Helene-Weigel-Platz 4 (0-24 Uhr),12681,Deutschland,"13,5380301295883","52,5279683889736",Yes,Yes,"0,50",Yes,Yes,Yes,Yes,Berliner Toilette,No,Helene-Weigel-Platz 4 ,0-24,0,24,0:00-24:00
123,Wall_120764,"Wall CT, Debenzer Str.",Berlin,Debenzer Str. ggü. 36 (0-24 Uhr),12683,Deutschland,"13,54735","52,500953",Yes,Yes,"0,50",Yes,Yes,Yes,Yes,Berliner Toilette,Yes,Debenzer Str. ggü. 36 ,0-24,0,24,0:00-24:00
124,Wall_120941,"Wall CT, Rathaus Spandau, Altstädter Ring",Berlin,"Rathaus Spandau, Altstädter Ring   (0-24 Uhr)",13597,Deutschland,"13,2004290600801","52,5354700822998",Yes,Yes,"0,50",Yes,Yes,Yes,Yes,Berliner Toilette,No,"Rathaus Spandau, Altstädter Ring   ",0-24,0,24,0:00-24:00
125,Wall_120942,"Wall CT, Imchenplatz, Imchenallee",Berlin,"Imchenplatz, Imchenallee   (0-24 Uhr)",14089,Deutschland,"13,1489187460324","52,4525249986595",Yes,Yes,"0,50",Yes,Yes,Yes,Yes,Berliner Toilette,No,"Imchenplatz, Imchenallee   ",0-24,0,24,0:00-24:00
126,Wall_120943,"Wall CT, Metzer Platz",Berlin,Metzer Platz ggü. 118 (0-24 Uhr),13595,Deutschland,"13,1970124316781","52,5244093736923",Yes,Yes,"0,50",Yes,Yes,Yes,No/Unknown,Berliner Toilette,Yes,Metzer Platz ggü. 118 ,0-24,0,24,0:00-24:00
127,Wall_120944,"Wall CT, Moritzstr.",Berlin,Moritzstr.   (0-24 Uhr),13597,Deutschland,"13,2011111111111","52,5383333333333",Yes,Yes,"0,50",Yes,Yes,Yes,No/Unknown,Berliner Toilette,Yes,Moritzstr.   ,0-24,0,24,0:00-24:00
128,Wall_121087,"Wall CT, Wiltbergstr.",Berlin,Wiltbergstr. 19 (0-24 Uhr),13125,Deutschland,"13,494606453114","52,6356555785213",Yes,Yes,"0,50",Yes,Yes,Yes,No/Unknown,Berliner Toilette,No,Wiltbergstr. 19 ,0-24,0,24,0:00-24:00
129,Wall_121088,"Wall CT, Breite Str.",Berlin,Breite Str. 35 (0-24 Uhr),13187,Deutschland,"13,4073465278231","52,5702539545699",Yes,Yes,"0,50",Yes,Yes,Yes,No/Unknown,Berliner Toilette,Yes,Breite Str. 35 ,0-24,0,24,0:00-24:00
130,Wall_121089,"Wall CT, Berliner Allee",Berlin,Berliner Allee ggü. 160 (0-24 Uhr),13086,Deutschland,"13,4662555638586","52,5526148501705",Yes,Yes,"0,50",Yes,Yes,Yes,Yes,Berliner Toilette,Yes,Berliner Allee ggü. 160 ,0-24,0,24,0:00-24:00
131,Wall_121090,"Wall CT, Schönhauser Allee",Berlin,Schönhauser Allee hinter 137 (0-24 Uhr),10437,Deutschland,"13,411940574646","52,5430526733398",Yes,Yes,"0,50",Yes,Yes,Yes,No/Unknown,Berliner Toilette,Yes,Schönhauser Allee hinter 137 ,0-24,0,24,0:00-24:00
132,Wall_121091,"Wall CT, Wichertstr.",Berlin,Wichertstr. 21 (0-24 Uhr),10439,Deutschland,"13,42089017","52,54864128",Yes,Yes,"0,50",Yes,Yes,Yes,No/Unknown,Berliner Toilette,Yes,Wichertstr. 21 ,0-24,0,24,0:00-24:00
133,Wall_121092,"Wall CT, Wichertstr.",Berlin,Wichertstr. 43 (0-24 Uhr),10439,Deutschland,"13,42732495","52,5458669801",Yes,Yes,"0,50",Yes,Yes,Yes,No/Unknown,Berliner Toilette,Yes,Wichertstr. 43 ,0-24,0,24,0:00-24:00
134,Wall_121093,"Wall CT, Helmholtzplatz, Raumerstr.",Berlin,"Helmholtzplatz, Raumerstr. ggü. 9 (0-24 Uhr)",10437,Deutschland,"13,4186597605807","52,5428997393468",Yes,Yes,"0,50",Yes,Yes,Yes,Yes,Berliner Toilette,Yes,"Helmholtzplatz, Raumerstr. ggü. 9 ",0-24,0,24,0:00-24:00
135,Wall_121094,"Wall CT, Am Falkplatz",Berlin,Am Falkplatz ggü. 5 (0-24 Uhr),10437,Deutschland,"13,4054260825","52,5467650349",Yes,Yes,"0,50",Yes,Yes,Yes,Yes,Berliner Toilette,Yes,Am Falkplatz ggü. 5 ,0-24,0,24,0:00-24:00
136,Wall_121095,"Wall CT, Arnswalder Platz, Bötzowstr.",Berlin,"Arnswalder Platz, Bötzowstr. ggü. 51 (0-24 Uhr)",10407,Deutschland,"13,4371079873968","52,5335952903103",Yes,Yes,"0,50",Yes,Yes,Yes,Yes,Berliner Toilette,Yes,"Arnswalder Platz, Bötzowstr. ggü. 51 ",0-24,0,24,0:00-24:00
137,Wall_121141,"Wall CT, Am Weißen See, Parkstr.",Berlin,"Am Weißen See, Parkstr. ggü. 80 (0-24 Uhr)",13086,Deutschland,"13,4587438498199","52,5555743891318",Yes,Yes,"0,50",Yes,Yes,Yes,Yes,Berliner Toilette,Yes,"Am Weißen See, Parkstr. ggü. 80 ",0-24,0,24,0:00-24:00
138,Wall_121168,"Wall CT, Schillerpromenade",Berlin,Schillerpromenade 37 (0-24 Uhr),12049,Deutschland,"13,4219992471315","52,4775845145735",Yes,Yes,"0,50",Yes,Yes,Yes,No/Unknown,Berliner Toilette,Yes,Schillerpromenade 37 ,0-24,0,24,0:00-24:00
139,Wall_121169,"Wall CT, Sonnenallee",Berlin,Sonnenallee 262 (0-24 Uhr),12057,Deutschland,"13,4643174809262","52,4703125033872",Yes,Yes,"0,50",Yes,Yes,Yes,No/Unknown,Berliner Toilette,Yes,Sonnenallee 262 ,0-24,0,24,0:00-24:00
140,Wall_121170,"Wall CT, Boddinplatz, Mainzer Str.",Berlin,"Boddinplatz, Mainzer Str.   (0-24 Uhr)",12053,Deutschland,"13,4284121007425","52,4799133489629",Yes,Yes,"0,50",Yes,Yes,Yes,No/Unknown,Berliner Toilette,Yes,"Boddinplatz, Mainzer Str.   ",0-24,0,24,0:00-24:00
141,Wall_121238,"Wall CT, Seestr.",Berlin,Seestr. 94 (0-24 Uhr),13353,Deutschland,"13,3515952183918","52,5503828539617",Yes,Yes,"0,50",Yes,Yes,Yes,No/Unknown,Berliner Toilette,No,Seestr. 94 ,0-24,0,24,0:00-24:00
142,Wall_121945,"Wall CT, Savignyplatz",Berlin,Savignyplatz 1 (0-24 Uhr),10623,Deutschland,"13,322725","52,505252",Yes,Yes,"0,50",Yes,Yes,Yes,No/Unknown,Berliner Toilette,No,Savignyplatz 1 ,0-24,0,24,0:00-24:00
143,Wall_121946,"Wall CT, Schönefelder Chaussee",Berlin,Schönefelder Chaussee 100 (0-24 Uhr),12524,Deutschland,"13,5275184661","52,4109872979",Yes,Yes,"0,50",Yes,Yes,Yes,No/Unknown,Berliner Toilette,No,Schönefelder Chaussee 100 ,0-24,0,24,0:00-24:00
144,Wall_121947,"Wall CT, Briesingstr.",Berlin,Briesingstr. ggü. 1 (0-24 Uhr),12307,Deutschland,"13,3984986623649","52,3865178510777",Yes,Yes,"0,50",Yes,Yes,Yes,No/Unknown,Berliner Toilette,Yes,Briesingstr. ggü. 1 ,0-24,0,24,0:00-24:00
145,Wall_121948,"Wall CT, Kurt-Schumacher-Damm",Berlin,Kurt-Schumacher-Damm   (0-24 Uhr),13627,Deutschland,"13,29402034","52,53625419",Yes,Yes,"0,50",Yes,Yes,Yes,No/Unknown,Berliner Toilette,No,Kurt-Schumacher-Damm   ,0-24,0,24,0:00-24:00
146,Wall_121956,"Wall CT, Bundesallee, Bundesplatz",Berlin,"Bundesallee, Bundesplatz 6 (0-24 Uhr)",10715,Deutschland,"13,3282867070272","52,4790069600456",Yes,Yes,"0,50",Yes,Yes,Yes,No/Unknown,Berliner Toilette,No,"Bundesallee, Bundesplatz 6 ",0-24,0,24,0:00-24:00
147,Wall_122375,"Wall CT, Fulhamer Allee",Berlin,Fulhamer Allee ggü. 34 (0-24 Uhr),12353,Deutschland,"13,4402238234256","52,4477105502961",Yes,Yes,"0,50",Yes,Yes,Yes,No/Unknown,Berliner Toilette,Yes,Fulhamer Allee ggü. 34 ,0-24,0,24,0:00-24:00
148,Wall_122395,"Wall CT, Park am Weinbergsweg, Weinbergsweg",Berlin,"Park am Weinbergsweg, Weinbergsweg (0-24 Uhr)",10119,Deutschland,"13,4030886906136","52,5319477065682",Yes,Yes,"0,50",Yes,Yes,Yes,Yes,Berliner Toilette,Yes,"Park am Weinbergsweg, Weinbergsweg ",0-24,0,24,0:00-24:00
149,Wall_122523,"Wall CT, Am Treptower Park",Berlin,Am Treptower Park ggü. 31-32 (0-24 Uhr),12435,Deutschland,"13,464374587928","52,4874667583911",Yes,Yes,"0,50",Yes,Yes,Yes,No/Unknown,Berliner Toilette,No,Am Treptower Park ggü. 31-32 ,0-24,0,24,0:00-24:00
150,Wall_122524,"Wall CT, S-Bhf. Friedrichshagen, Dahlwitzer Landstr.",Berlin,"S-Bhf. Friedrichshagen, Dahlwitzer Landstr.   (0-24 Uhr)",12587,Deutschland,"13,62535","52,457726",Yes,Yes,"0,50",Yes,Yes,Yes,No/Unknown,Berliner Toilette,Yes,"S-Bhf. Friedrichshagen, Dahlwitzer Landstr.   ",0-24,0,24,0:00-24:00
